Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,ALAB,APGE,BE,BTU,BWXT,CCJ,CEG,CNX,CRK,CRWD,GME,GPCR,JHX,MASI,MIR,NKE,NRG,OS,POWL,SLVM,SMMT,TAC,TEM,TLN,VST,ALAB,APGE,BE,BTU,BWXT,CCJ,CEG,CNX,CRK,CRWD,GME,GPCR,JHX,MASI,MIR,NKE,NRG,OS,POWL,SLVM,SMMT,TAC,TEM,TLN,VST,ALAB,APGE,BE,BTU,BWXT,CCJ,CEG,CNX,CRK,CRWD,GME,GPCR,JHX,MASI,MIR,NKE,NRG,OS,POWL,SLVM,SMMT,TAC,TEM,TLN,VST,ALAB,APGE,BE,BTU,BWXT,CCJ,CEG,CNX,CRK,CRWD,GME,GPCR,JHX,MASI,MIR,NKE,NRG,OS,POWL,SLVM,SMMT,TAC,TEM,TLN,VST,ALAB,APGE,BE,BTU,BWXT,CCJ,CEG,CNX,CRK,CRWD,GME,GPCR,JHX,MASI,MIR,NKE,NRG,OS,POWL,SLVM,SMMT,TAC,TEM,TLN,VST,ALAB,APGE,BE,BTU,BWXT,CCJ,CEG,CNX,CRK,CRWD,GME,GPCR,JHX,MASI,MIR,NKE,NRG,OS,POWL,SLVM,SMMT,TAC,TEM,TLN,VST
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19 13:30:00+00:00,47.77000045776367,54.869998931884766,10.6899995803833,23.114999771118164,98.6500015258789,41.59000015258789,205.6894989013672,29.709999084472656,10.199999809265137,276.5899963378906,19.917999267578125,39.04999923706055,38.0099983215332,114.55999755859375,10.039999961853027,82.69999694824219,83.45999908447266,31.520000457763672,188.218994140625,81.52999877929688,25.00119972229004,9.300000190734863,54.14500045776367,174.4600067138672,94.73999786376953,47.77000045776367,54.869998931884766,10.6899995803833,23.114999771118164,98.6500015258789,41.59000015258789,205.6894989013672,29.709999084472656,10.199999809265137,276.5899963378906,19.917999267578125,39.04999923706055,38.0099983215332,114.55999755859375,10.039999961853027,82.69999694824219,83.45999908447266,31.520000457763672,188.218994140625,81.52999877929688,25.00119972229004,9.300000190734863,54.14500045776367,174.4600067138672,94.73999786376953,48.41999816894531,55.0,10.84000015258789,23.200000762939453,98.6500015258789,41.650001525878906,207.33999633789062,29.860000610351562,10.199999809265137,278.3800048828125,20.029600143432617,39.04999923706055,38.0099983215332,114.55999755859375,10.130000114440918,82.87000274658203,83.45999908447266,31.8799991607666,188.218994140625,82.0,25.13290023803711,9.300000190734863,54.20000076293945,175.0,95.19999694824219,47.6349983215332,54.279998779296875,10.6899995803833,23.114999771118164,98.48999786376953,41.34000015258789,204.17999267578125,29.65999984741211,10.199999809265137,275.75,19.799999237060547,39.04999923706055,38.0099983215332,114.55999755859375,10.039999961853027,82.41000366210938,82.95999908447266,31.2549991607666,187.9600067138672,81.52999877929688,24.950000762939453,9.289999961853027,53.50490188598633,174.00999450683594,94.33000183105469,48.41999816894531,55.0,10.84000015258789,23.170000076293945,98.5,41.459999084472656,205.39999389648438,29.760000228881836,10.199999809265137,276.3789978027344,19.889999389648438,39.04999923706055,38.0099983215332,114.55999755859375,10.109999656677246,82.5999984741211,83.0,31.8799991607666,187.9600067138672,82.0,25.09000015258789,9.289999961853027,53.90999984741211,174.42999267578125,94.33000183105469,72451.0,3818.0,94725.0,20397.0,3134.0,57032.0,74741.0,30104.0,13416.0,268944.0,346421.0,1517.0,6144.0,2584.0,6869.0,375876.0,38625.0,3862.0,11196.0,0.0,150386.0,3596.0,47524.0,7057.0,179926.0
2024-09-19 13:31:00+00:00,47.76499938964844,54.619998931884766,,23.040000915527344,98.19000244140625,41.30009841918945,205.64999389648438,29.639999389648438,10.220000267028809,277.3949890136719,19.709999084472656,38.76499938964844,,,,82.66000366210938,83.2750015258789,31.530000686645508,187.07000732421875,,24.684999465942383,9.3100004196167,53.849998474121094,174.6999969482422,95.08000183105469,47.76499938964844,54.619998931884766,,23.040000915527344,98.19000244140625,41.30009841918945,205.64999389648438,29.639999389648438,10.220000267028809,277.3949890136719,19.709999084472656,38.76499938964844,,,,82.66000366210938,83.2750015258789,31.530000686645508,187.07000732421875,,24.684999465942383,9.3100004196167,53.849998474121094,174.6999969482422,95.08000183105469,47.83000183105469,54.619998931884766,,23.06999969482422,98.5999984741211,41.61899948120117,206.49000549316406,29.735000610351562,10.220000267028809,278.29998779296875,19.91860008239746,38.77000045776367,,,,82.77999877929688,83.2750015258789,31.725000381469727,187.07000732421875,,25.059999465942383,9.319999694824219,54.61000061035156,175.36000061035156,95.25,47.69499969482422,54.29999923706055,,23.040000915527344,98.19000244140625,41.30009841918945,205.61000061035156,29.6299991607666,10.220000267028809,276.5539855957031,19.690000534057617,38.76499938964844,,,,82.48999786376953,83.25,31.530000686645508,187.07000732421875,,24.58989906311035,9.3100004196167,53.5099983215332,174.6999969482422,94.74600219726562,47.83000183105469,54.29999923706055,,23.06999969482422,98.4000015258789,41.59000015258789,205.77999877929688,29.735000610351562,10.220000267028809,276.5539855957031,19.91860008239746,38.77000045776367,,,,82.69000244140625,83.25,31.725000381469727,187.07000732421875,,25.059999465942383,9.319999694824219,54.43000030517578,174.77999877929688,94.9800033569336,7024.0,305.0,,1272.0,1746.0,20824.0,7635.0,4886.0,440.0,45146.0,56975.0,1818.0,,,,29876.0,773.0,433.0,935.0,,40209.0,575.0,8013.0,1661.0,63032.0
2024-09-19 13:32:00+00:00,47.577999114990234,54.279998779296875,10.680000305175781,23.020000457763672,98.17500305175781,41.16400146484375,205.1300048828125,29.549999237060547,10.239999771118164,276.6600036621094,19.645000457763672,38.73500061035156,,,10.050000190734863,82.87000274658203,82.8550033569336,31.530000686645508,188.6999969482422,81.94000244140625,24.670000076293945,9.319999694824219,53.0,174.84249877929688,94.51499938964844,47.577999114990234,54.279998779296875,10.680000305175781,23.020000457763672,98.17500305175781,41.16400146484375,205.1300048828125,29.549999237060547,10.239999771118164,276.6600036621094,19.645000457763672,38.73500061035156,,,10.050000190734863,82.87000274658203,82.8550033569336,31.530000686645508,188.6999969482422,81.94000244140625,24.670000076293945,9.319999694824219,53.0,174.84249877929688,94.51499938964844,47.9900016784668,54.779998779296875,10.680000305175781,23.049999237060547,98.17500305175781,41.30939865112305,205.47500610351562,29.639999389648438,10.239999771118164,277.75,19.739999771118164,38.73500061035156,,,10.050000190734863,82.91999816894531,83.2750015258789,31.59000015258789,188.6999969482422,81.94000244140625,24.729999542236328,9.319999694824219,53.95000076293945,176.0,95.24839782714844,47.577999114990234,54.220001220703125,10.670000076293945,23.010000228881836,98.16999816894531,41.11000061035156,203.97109985351562,29.549999237060547,10.229999542236328,276.44000244140625,19.634599685668945,38.73500061035156,,,10.050000190734863,82.66500091552734,82.83000183105469,31.389999389648438,188.6999969482422,81.94000244140625,24.56999969482422,9.300000190734863,52.900001525878906,174.6999969482422,94.47000122070312,47.7599983215332,54.220001220703125,10.680000305175781,23.020000457763672,98.16999816894531,41.29999923706055,205.32000732421875,29.639999389648438,10.229999542236328,277.32000732421875,19.729999542236328,38.73500061035156,,,10.050000190734863,82.66500091552734,83.12000274658203,31.59000015258789,188.6999969482422,81.94000244140625,24.649999618530273,9.300000190734863,53.63999938964844,174.6999969482422,95.0999984741211,11163.0,798.0,2190.0,2487.0,374.0,14639.0,22830.0,3631.0,418.0,53799.0,86234.0,527.0,,,413.0,43697.0,3335.0,1404.0,473.0,199.0,16716.0,1496.0,13019.0,2511.0,34440.0
2024-09-19 13:33:00+00:00,47.310001373291016,54.25,10.600000381469727,22.979999542236328,,41.0,205.60499572753906,29.565000534057617,10.149999618530273,275.79998779296875,19.700000762939453,38.775001525878906,,,10.050000190734863,82.87120056152344,82.86000061035156,,187.97000122070312,,24.5,9.289999961853027,53.209999084472656,174.6999969482422,94.63140106201172,47.310001373291016,54.25,10.600000381469727,22.979999542236328,,41.0,205.60499572753906,29.565000534057617,10.149999618530273,275.79998779296875,19.700000762939453,38.775001525878906,,,10.050000190734863,82.87120056152344,82.86000061035156,,187.97000122070312,,24.5,9.289999961853027,53.209999084472656,174.6999969482422,94.63140106201172,47.67879867553711,54.25,10.720000267028809,23.010000228881836,,41.16999816894531,205.60499572753906,29.6200008392334,10.210000038146973,277.3699951171875,19.780000686645508,38.84000015258789,,,10.050000190734863,82.9000015258789,82.94999694824219,,187.97000122070312,,24.697900772094727,9.289999961853027,53.25,175.7449951171875,94.68000030517578,47.310001373291016,54.25,10.579999923706055,22.979999542236328,,41.0,205.0399932861328,29.549999237060547,10.149999618530273,275.7300109863281,19.670000076293945,38.643001556396484,,,10.039999961853027,82.7699966430664,82.86000061035156,,187.0500030517578,,24.44499969482422,9.289999961853027,52.81999969482422,174.6999969482422,94.13999938964844,47.67879867553711,54.25,10.680000305175781,23.010000228881836,,41.13999938964844,205.1300048828125,29.59000015258789,10.210000038146973,276.7200012207031,19.670000076293945,38.84000015258789,,,10.050000190734863,82.86000061035156,82.94999694824219,,187.0500030517578,,24.600000381469727,9.289999961853027,53.07500076293945,175.22999572753906,94.51499938964844,6664.0,418.0,152445.0,1092.0,,10857.0,9973.0,4033.0,3321.0,41465.0,34038.0,1744.0,,,725.0,48085.0,3966.0,,5727.0,,29761.0,100.0,4092.0,4230.0,26125.0
2024-09-19 13:34:00+00:00,46.85499954223633,53.9197998046875,10.479999542236328,22.959999084472656,,41.029998779296875,205.3260040283203,29.559999465942383,10.140000343322754,274.7099914550781,19.729999542236328,38.67599868774414,,,10.0,83.0,82.59500122070312,31.55500030517578,189.0,81.75289916992188,24.454999923706055,9.279999732971191,52.2864990234375,173.22000122070312,94.27999877929688,46.85499954223633,53.9197998046875,10.479999542236328,22.959999084472656,,41.029998779296875,205.3260040283203,29.559999465942383,10.140000343322754,274.7099914550781,19.729999542236328,38.67599868774414,,,10.0,83.0,82.59500122070312,31.55500030517578,189.0,81.75289916992188,24.454999923706055,9.279999732971191,52.2864990234375,173.22000122070312,94.27999877929688,47.4900016784668,53.9197998046875,10.600000381469727,22.969999313354492,,41.13999938964844,206.0,29.575000762939453,10.164999961853027,276.67999267578125,19.739999771118164,38.6775016784668,,,10.029999732971191,83.05999755859375,82.76000213623047,31.55500030517578,189.0,81.93930053710938,24.469999313354492,9.289999961853027,52.79999923706055,175.16000366210938,94.68990325927734,46.79999923706055,53.9197998046875,10.479999542236328,22.959999084472656,,41.0,205.22500610351562,29.540000915527344,10.130000114440918,274.7099914550781,19.700000762939453,38.540000915527344,,,10.0,82.81500244140625,82.59500122070312,31.55500030517578,188.60000610351562,81.5250015258789,24.299999237060547,9.279999732971191,52.2864990234375,173.22000122070312,94.18499755859375,47.2599983215332,53.9197998046875,10.600000381469727,22.969999313354492,,41.040000915527344,205.63999938964844,29.549999237060547,10.164999961853027,275.9649963378906,19.719999313354492,38.58000183105469,,,10.029999732971191,82.81500244140625,82.75,31.55500030517578,188.60000610351562,81.93930053710938,24.469999313354492,9.289999961853027,52.79999923706055,174.77999877929688,94.57499694824219,12390.0,590.0,11544.0,1073.0,,13083.0,12686.0,701.0,6254.0,36768.0,12813.0,1663.0,,,1356.0,46046.0,1894.0,2676.0,4863.0,768.0,23207.0,719.0,5264.0,3902.0,25439.0
2024-09-19 13:35:00+00:00,47.150001525878906,53.68000030517578,10.5,22.979999542236328,,41.03499984741211,205.0500030517578,29.565000534057617,10.149999618530273,274.0249938964844,19.739999771118164,38.45000076293945,,,9.989999771118164,82.72000122070312,82.80000305175781,,,,24.55500030517578,,52.31829833984375,172.52999877929688,94.33000183105469,47.150001525878906,53.68000030517578,10.5,22.979999542236328,,41.03499984741211,205.0500030517578,29.565000534057617,10.149999618530273,274.0249938964844,19.739999771118164,38.45000076293945,,,9.989999771118164,82.72000122070312,82.80000305175781,,,,24.55500030517578,,52.31829833984375,172.52999877929688,94.33000183105469,47.2400016784668,53.68000030517578,10.5,22.979999542236328,,41.08000183105469,205.85020446777344,29.570199966430664,10.149999618530273,274.8900146484375,19.739999771118164,38.61750030517578,,,9.989999771118164,82.9800033569336,82.80000305175781,,,,24.569700241088867,,52.47999954223633,173.02000427246094,94.51000213623047,46.974998474121094,53.68000030517578,10.4399995803833,22.950000762939453,,40.959999084472656,204.97000122070312,29.549999237060547,10.149999618530273,273.75,19.700000762939453,38.38999938964844,,,9.989999771118164,82.69000244140625,82.62999725341797,,,,24.270000457763672,,52.29999923706055,172.52999877929688,94.16999816894531,47.0,53.68000030517578,10.470000267028809,22.959999084472656,,41.029998779296875,205.1750030517578,29.570199966430664,10.149999618530273,274.7099914550781,19.729900360107422,38.61750030517578,,,9.989999771118164,82.9800033569336,82.62999725341797,,,,24.400100708007812,,52.45000076293945,173.02000427246094,94.37000274658203,9025.0,1469.0,13361.0,2383.0,,18211.0,8810.0,878.0,160.0,48918.0,47804.0,8269.0,,,133.0,30109.0,2067.0,,,,21916.0,,1505.0,2432.0,22929.0
2024-09-19 13:36:00+00:00,47.2599983215332,,10.46500015258789,22.950000762939453,,41.040000915527344,205.33999633789062,29.6299991607666,10.149999618530273,275.22808837890625,19.75,38.38999938964844,38.27000045776367,,10.0,82.4800033569336,82.76499938964844,31.524999618530273,,,24.59000015258789,,52.505001068115234,172.76499938964844,94.24749755859375,47.2599983215332,,10.46500015258789,22.950000762939453,,41.040000915527344,205.33999633789062,29.6299991607666,10.149999618530273,275.22808837890625,19.75,38.38999938964844,38.27000045776367,,10.0,82.4800033569336,82.76499938964844,31.524999618530273,,,24.59000015258789,,52.505001068115234,172.76499938964844,94.24749755859375,47.310001373291016,,10.50979995727539,22.989999771118164,,41.04999923706055,205.33999633789062,29.6299991607666,10.149999618530273,275.3900146484375,19.75,38.499900817871094,38.27000045776367,,10.0,82.73500061035156,82.7699966430664,31.524999618530273,,,24.59000015258789,,52.505001068115234,172.76499938964844,94.4800033569336,47.16999816894531,,10.420000076293945,22.940000534057617,,40.91999816894531,205.22500610351562,29.579999923706055,10.130000114440918,273.78948974609375,19.729999542236328,38.20000076293945,38.25,,10.0,82.43009948730469,82.62999725341797,31.524999618530273,,,24.450599670410156,,52.125,172.49000549316406,94.20999908447266,47.218101501464844,,10.505599975585938,22.989999771118164,,41.03499984741211,205.27499389648438,29.600000381469727,10.149999618530273,273.95001220703125,19.735000610351562,38.499900817871094,38.25,,10.0,82.73500061035156,82.75,31.524999618530273,,,24.55500030517578,,52.25,172.49000549316406,94.4800033569336,4324.0,,17946.0,2118.0,,31581.0,2987.0,1851.0,4627.0,23229.0,14141.0,397.0,686.0,,506.0,45683.0,3340.0,600.0,,,7201.0,,2482.0,2002.0,28055.0
2024-09-19 13:37:00+00:00,47.54999923706055,,10.539999961853027,22.940000534057617,98.16999816894531,41.18000030517578,204.9199981689453,29.69499969482422,10.199999809265137,274.6347961425781,19.809999465942383,,,,10.0,82.49009704589844,82.65499877929688,,191.0,,24.610000610351562,9.270700454711914,,173.49000549316406,94.17500305175781,47.54999923706055,,10.539999961853027,22.940000534057617,98.16999816894531,41.18000030517578,204.9199981689453,29.69499969482422,10.199999809265137,274.6347961425781,19.809999465942383,,,,10.0,82.49009704589844,82.65499877929688,,191.0,,24.610000610351562,9.270700454711914,,173.49000549316406,94.17500305175781,47.54999923706055,,10.5600004196167,22.940000534057617,98.20999908447266,41.22999954223633,205.5800018310547,29.709999084472656,10.199999809265137,275.0,19.809999465942383,,,,10.010000228881836,82.58000183105469,82.65499877929688,,191.0,,24.729999542236328,9.279999732971191,,173.52999877929688,94.31999969482422,47.2400016784668,,10.479999542236328,22.90999984741211,98.16999816894531,41.02000045776367,204.77999877929688,29.6299991607666,10.15999984741211,274.2200012207031,19.73080062866211,,,,9.979999542236328,82.4800033569336,82.58000183105469,,189.75,,24.473800659179688,9.270700454711914,,172.6125946044922,94.08779907226562,47.275001525878906,,10.479999542236328,22.940000534057617,98.20999908447266,41.029998779296875,205.36749267578125,29.649999618530273,10.15999984741211,274.9949951171875,19.75,,,,10.0,82.49500274658203,82.62999725341797,,189.75,,24.48150062561035,9.279999732971191,,172.6553955078125,94.25,4288.0,,14663.0,2803.0,383.0,16146.0,26676.0,3632.0,3146.0,11699.0,29385.0,,,,3445.0,27568.0,1748.0,,4817.0,,26305.0,2201.0,,2367.0,33541.0
